id_vocab,german,english
3039,die Elektrotechnik,the electro-technology
3040,die Artischocke,the artichoke
3041,die Vertragsänderung,the contract amendment
3042,die Informatik,the information technology
3043,das Messehotel,the conference hotel
3044,das Instrument,the instrument
3045,die Lieferschwierigkeit,the delivery difficulty
3046,die Ortsbegehung,the site visit
3047,dunkelblau,dark blue
3048,betriebswirtschaftlich,economic
3049,veraltet,outdated
3050,das Lektorat,the proofreading
3051,die Arbeitsunfähigkeit,the inability to work
3052,das Achtel,the eighth
3053,der Automobilzulieferer,the automotive supplier
3054,extrem,extreme
3055,heutzutage,nowadays
3056,die Auftragserteilung,the order placement
3057,das Stillschweigen,the silence
3058,das Privatleben,the private life
3059,komplex,complex
3060,der Auslandsvertrieb,the distribution abroad
3061,das Heim,the home
3062,rentenversichert,covered by pension insurance
3063,die Ausbildungsform,the form of training
3064,die These,the thesis
3065,der Wellnessbereich,the wellness area
3066,der Standard,the standard
3067,einrasten,to lock into place
3068,anhören,to listen to
3069,der Hängeschrank,the hanging cabinet
3070,schwach,weak
3071,das Rührei,the scrambled egg
3072,die Hoffnung,the hope
3073,die Robotik,the robotics
3074,der Eindruck,the impression
3075,das Sparbuch,the savings book
3076,die Kapazität,the capacity
3077,monoton,monotonous
3078,die Essensausteilung,the food distribution
3079,verneinen,to deny
3080,ausstrahlen,to radiate
3081,der Mietautoservice,the car rental service
3082,siezen,to use the ‘Sie’ form
3083,ablaufen,to expire
3084,der Dolmetscher,the interpreter
3085,der Kalbsbraten,the roast veal
3086,gutmachen,to make it up
3087,die Handtasche,the handbag
3088,das Baddesign,the bathroom design
3089,orientieren,to orient
3090,einleiten,to initiate
3091,die Pausenregelung,the break regulation
3092,der Machospruch,the macho-talk
3093,das Gewerbegebiet,the industrial estate
3094,schätzen,to estimate
3095,der Ersthelfer,the first aider
3096,das Rohr,the pipe
3097,die Einverständniserklärung,the Einverständniserklärungen declaration of consent
3098,die Messe,the trade fair
3099,das Konfliktgespräch,the conflict discussion
3100,die Stationsschwester,the ward nurse
3101,die Leistungsschau,the exhibition
3102,die Innovation,the innovation
3103,die HR,the hr
3104,die Sprachkenntnis,the language skill
3105,das Audit,the audit
3106,die Jobbörse,the online job market
3107,die Nähmaschine,the sewing machine
3108,die Fahrgemeinschaft,the car sharing
3109,vermeidbar,avoidable
3110,der Berufskraftfahrer,the professional driver
3111,das Kissen,the cushion
3112,die Garantieleistung,the warranty coverage
3113,aufstemmen,to prise open
3114,das Wasserrohr,the water pipe
3115,die Wegbeschreibung,the description of the route
3116,der Besucher,the visitor
3117,die Klinik,the clinic
3118,die Ausgabe,the issue
3119,die Lohnsteuer,the income tax
3120,bescheiden,modest
3121,die Stressresistenz,the stress resistance
3122,die Agenda,the agenda
3123,vorziehen,to prefer
3124,die Flexibilität,the flexibility
3125,die Eilübersetzung,the urgent translation
3126,verkaufsoffen,open for business
3127,der Veranstalter,the event organiser
3128,die Zimmerkategorie,the room category
3129,das Piktogramm,the pictogram
3130,der Sanitäter,the paramedic
3131,schwerfallen,to find something difficult
3132,die Erlebniswelt,the theme park
3133,die Meisterwerkstatt,the professional workshop
3134,das Folgejahr,the following year
3135,der Installateur,the installation technician
3136,die Platzwunde,the laceration
3137,das Betreuungsangebot,the care offer
3138,das Entrecôte,the entrecôte steak
3139,das Vertrauen,the trust
3140,die Preisreduzierung,the price reduction
3141,erweitern,to expand
3142,autonom,autonomous
3143,der Kopfschutz,the protective headgear
3144,der Griff,the handle
3145,die Behinderung,the disability
3146,machbar,do-able
3147,der Vorgang,the procedure
3148,der Apothekerschrank,the chemist’s cupboard
3149,die Sperrzeit,the blocking time
3150,das Design,the design
3151,die Seltenheit,the rarity
3152,der Beton,the concrete
3153,gespült,rinsed
3154,der Steckbrief,the profile
3155,abstimmen,to vote
3156,eh,huh
3157,existieren,to exist
3158,Kontakte knüpfen,to make contacts
3159,anschrauben,to screw on
3160,der Witz,the joke
3161,abziehen,to deduct
3162,effektiv,effective
3163,das Datenblatt,the data sheet
3164,die Projektvorstellung,the project presentation
3165,der Vertreter,the representative
3166,das Betriebsklima,the working atmosphere
3167,die EC-Karte,the ec card
3168,glänzend,shiny
3169,leisten,to provide
3170,die Feuerlöscheinrichtung,the Feuerlöscheinrichtungen fire extinguishing unit
3171,erreichbar,contactable
3172,definieren,to define
3173,das Leistungsspektrum,the range of services
3174,die Chance,the chance
3175,das Logo,the logo
3176,die Stückzahl,the item no.
3177,der Lautsprecher,the loud speaker
3178,verhandeln,to negotiate
3179,mutig,brave
3180,reibungslos,without a hitch
3181,die Pflegeversicherung,the nursing insurance
3182,die Automobilherstellung,the automotive manufacturing
3183,der Schutzhelm,the safety helmet
3184,verhalten,to behave
3185,das Streikverbot,the strike ban
3186,die Industrieanlage,the industrial plant
3187,der Bohrhammer,the drill hammer
3188,arbeitsunfähig,unable to work
3189,der Abwasserschacht,the manhole
3190,kriegen,to get
3191,der Aufhänger,the trailer
3192,die Arbeitsförderung,the employment promotion
3193,die Belohnung,the reward
3194,weitererzählen,to pass on
3195,der Notarzt,the emergency doctor
3196,das Pflegeheim,the care home
3197,prägen,to shape
3198,die Marketingabteilung,the marketing department
3199,die Prognose,the prognosis
3200,die Methode,the method
3201,der Kundenberater,the customer service advisor
3202,die Wichtigkeit,the importance
3203,anhand,by means of
3204,die Lieferzeit,the delivery time
3205,das Altgerät,the old device
3206,die Körperpflege,the personal hygiene
3207,dual,dual
3208,genügend,sufficient
3209,unpassend,unsuitable
3210,der Schutz,the protection
3211,das PPT,the ppt
3212,reißen,to rip
3213,die Zahlungserinnerung,the payment reminder
3214,durchgeplant,well-planned
3215,die Ausbildungszeit,the training period
3216,die Ausschreibung,the call for tender
3217,die Altersklasse,the age bracket
3218,der Übersetzer,the translator
3219,dreijährig,three-year
3220,abhalten,to prevent
3221,die Frühstückspension,the bed and breakfast
3222,bewundern,to admire
3223,die Pflegemaßnahme,the care measure
3224,der Jahresanfang,the start of the year
3225,die Zugangsvoraussetzung,the Zugangsvoraussetzungen entrance requirement
3226,das Großlager,the large warehouse
3227,die Baumwolle,the cotton
3228,respektvoll,respectful
3229,posten,to post
3230,die Bildungseinrichtung,the educational facility
3231,die Organisationsaufgabe,the organisational task
3232,die Mahlzeit,the mealtime
3233,anbringen,to affix
3234,die Neueröffnung,the reopening
3235,der Lohn,the wage
3236,das Suchergebnis,the search result
3237,die Homepage,the home page
3238,der Frühstücksablauf,the breakfast times
3239,bemerken,to notice
3240,der Übergang,the transition
3241,das Möbelhaus,the furniture store
3242,der Sekretär,the secretary
3243,belohnen,to reward
3244,wirken,to have an effect
3245,beirren,to mislead
3246,das PDF,the pdf
3247,der Sicherheitsdienst,the security service
3248,der Umsatz,the revenue
3249,die Heizungsinstallation,the heating system
3250,die Medienbranche,the media industry
3251,die Blutung,the bleeding
3252,verwalten,to manage
3253,täglich,daily
3254,das Autohaus,the car showroom
3255,der Rabatt,the discount
3256,der Abzug,the withdrawal
3257,der SolZ,the solidarity surcharge
3258,nachholen,to resit
3259,der Anlagenmechaniker,the plant mechanic
3260,die Interessenvertretung,the advocacy group
3261,der Qualitätsstandard,the quality standard
3262,die Landesgrenze,the country border
3263,das Lüftungsrohr,the ventilation pipe
3264,weltgrößte,world’s biggest
3265,zweifeln,to doubt
3266,der Gabelstapler,the forklift trucks
3267,interkulturell,inter-cultural
3268,die Fabrik,the fabric
3269,die Produktion,the production
3270,abbauen,to break down
3271,die Verhandlungsbasis,the negotiating basis
3272,der Zwilling,the twin
3273,der Bezug,the reference
3274,die Geschäftsleitung,the executive committee
3275,der Ständer,the stand
3276,gepresst,pressed
3277,schüchtern,shy
3278,die Aufstellung,the installation
3279,das Zubehör,the supplies
3280,rückseitig,on the reverse
3281,durchschauen,to look through
3282,der Onlinebezahldienst,the online payment service
3283,betten,to embed
3284,die Kinderbetreuung,the childcare
3285,anderswo,somewhere else
3286,die Kernarbeitszeit,the main working hours
3287,dunkelgrau,dark green
3288,unterteilen,to partition
3289,regulär,regular
3290,die Montage,the assembly
3291,der Stick,the usb stick
3292,der Übertragungszeitraum,the transfer period
3293,der Laufschuh,the running shoe
3294,die Augenschädigung,the eye damage
3295,unterziehen,to undergo
3296,mitliefern,to supply with
3297,die Sommersaison,the summer season
3298,die Halterung,the bracket
3299,das Drittel,the third
3300,entfernen,to remove
3301,die Eingliederung,the inclusion
3302,die Unannehmlichkeit,the inconvenience
3303,die Kündigungsfrist,the notice period
3304,körperlich,physically
3305,enorm,enormous
3306,die Lieferkosten,the delivery costs
3307,dokumentieren,to document
3308,das Lamm,the lamb
3309,die Grünpflanze,the green plant
3310,gutgehen,to go well
3311,absolut,absolute
3312,beziehen,to obtain
3313,hinstellen,to place
3314,beladen,loaded
3315,die Betreuung,the mentoring
3316,die Pharmaindustrie,the pharmaceutical industry
3317,das Probefoto,the sample photo
3318,assistieren,to assist
3319,die Nachhaltigkeit,the sustainability
3320,die Überstundenregelung,the overtime regulation
3321,das Vorurteil,the prejudice
3322,das Arbeitspensum,the workload
3323,das Cerankochfeld,the ceramic hob
3324,der Tagesordnungspunkt,the item of the agenda
3325,der Master,the master’s degree
3326,zwingen,to force
3327,die Innenbeleuchtung,the internal lighting
3328,das Kantinenpersonal,the canteen staff
3329,das Porträtfoto,the portrait photo
3330,die Wechselschicht,the alternate shift
3331,gegebenenfalls,as applicable
3332,die Hochschulreife,the higher education entrance qualification
3333,der Aufpreis,the surcharge
3334,die Weltleitmesse,the world-leading conference
3335,pragmatisch,pragmatic
3336,der Einbauherd,the built-in oven
3337,der Frühstücksraum,the breakfast room
3338,die Evakuierung,the evacuation
3339,die Richtlinie,the guideline
3340,der Prozess,the trial
3341,die Beilage,the supplement
3342,sonnengelb,sunshine yellow
3343,die Vertrautheit,the familiarity
3344,betragen,to amount to
3345,schrauben,to screw
3346,die Selbstauskunft,the self-disclosure
3347,der Erzieher,the youth care worker
3348,die Unternehmensstruktur,the corporate structure
3349,erstaunlich,astonishing
3350,der Nachweis,the proof
3351,die Schürze,the apron
3352,die Altersbegrenzung,the age limit
3353,die Organisation,the organisation
3354,die Zieladresse,the target address
3355,die Fortbildungsakademie,the training academy
3356,der Spülenumbauschrank,the cupboard enclosing sink
3357,die Führungskraft,the executive
3358,schulpflichtig,required to attend school
3359,der Bildungsabschluss,the educational level
3360,der Arbeitsschritt,the work stage
3361,gefährlich,dangerous
3362,das Zusatzstudium,the postgraduate studies
3363,die Vorauszahlung,the payment in advance
3364,die Sicherungskopie,the backup copy
3365,bedauern,to regret
3366,äußern,to express
3367,das Risiko,the risk
3368,die Aufräumarbeit,the clean-up work
3369,unmodern,out of fashion
3370,die Gleitzeit,the flexible working hours
3371,die Reinigungskraft,the cleaner
3372,der Mindesturlaub,the minimum leave
3373,betrieblich,operational
3374,die Evaluation,the evaluation
3375,die Lieferadresse,the delivery address
3376,der Lebensmitteltechniker,the food technician
3377,das Kundengespräch,the customer meeting
3378,abhängen,to hang around
3379,die Kleinigkeit,the small detail
3380,der Schritt,the step
3381,die Handyzahlung,the mobile payment
3382,der Fahrradhändler,the bicycle dealer
3383,im Argen liegen,to be in a sorry state
3384,der USB-Anschluss,the USB port
3385,der Atlantik,the atlantic
3386,die Elternzeit,the parental leave
3387,das Vorfeld,the run-up stage
3388,die Buchungsbestätigung,the Buchungsbestätigungen booking confirmation
3389,die Ferien,the holidays
3390,fällig,due
3391,duzen,to use the ‘du’ form
3392,die Reinigung,the cleaning
3393,der Pflegedienst,the care service
3394,das Menschenleben,the human life
3395,die Zwischenzeit,the interim period
3396,die Tagessuppe,the soup of the day
3397,die Sturzgefahr,the risk of falling
3398,der Selbstzweifel,the self doubt
3399,die Grundbildung,the basic education
3400,die Kurzzeitpflege,the short-term care
3401,der Nettobetrag,the net amount
3402,der Geschäftsbrief,the business letter
3403,produktiv,productive
3404,das Müsli,the muesli
3405,die Werbestrategie,the marketing strategy
3406,das Bruttogehalt,the gross income
3407,ausschließlich,exclusively
3408,die Abmahnung,the written warning
3409,die Kabeltrommel,the cable reel
3410,die Gelassenheit,the composure
3411,der Gesundheitszustand,the state of health
3412,heben,to lift
3413,koordinieren,to coordinate
3414,die Angelegenheit,the matter
3415,aufeinander verlassen,to depend on one another
3416,die Navigationsfunktion,the navigation function
3417,antreten,to compete
3418,unwirksam,ineffective
3419,wählbar,selectable
3420,der Handwerksbetrieb,the craftsman’s business
3421,das Versprechen,the promise
3422,befristet,temporary
3423,die Edelstahleinbauspüle,the stainless steel in-built sink
3424,die Folge,the consequence
3425,investieren,to invest
3426,die Jahresbilanz,the annual balance sheet
3427,das Anstoßen,the to toast
3428,unüberlegt,rash
3429,unverzüglich,immediate
3430,der Standort,the location
3431,der Wartungsdienst,the maintenance service
3432,vergrößern,to enlarge
3433,einräumen,to concede
3434,bestehen,to persist
3435,der Verkaufsbericht,the sales report
3436,das Altenwohnheim,the old people’s home
3437,die Perspektive,the perspective
3438,der Resturlaub,the remaining leave
3439,der Aussteller,the exhibitor
3440,hauseigen,in-house
3441,die Zukunftsaussicht,the future prospect
3442,die Distanz,the distance
3443,die Primarschule,the primary school
3444,drängen,to urge
3445,der Arbeitsabschnitt,the work section
3446,der Kilometerstand,the mileage
3447,die Realisierung,the realisation
3448,die Honorartätigkeit,the freelance job
3449,tolerant,tolerant
3450,vorwärtskommen,to make progress
3451,DIN,DIN
3452,die Gleichberechtigung,the equal rights
3453,die Abbildung,the illustration
3454,die Notfallnummer,the emergency number
3455,frühzeitig,premature
3456,der Ladevorgang,the loading process
3457,wirtschaften,to economise
3458,die Last,the burden
3459,respektlos,disrespectful
3460,das Festgeld,the fixed deposit
3461,wenden an,to turn to
3462,die Naturwissenschaft,the natural science
3463,das Selbstbewusstsein,the self-confidence
3464,der Stressfaktor,the stress factor
3465,die DOB,the women's outer garments
3466,das Cover,the cover
3467,der Schichtwechsel,the shift change
3468,ordentlich,tidy
3469,die Vorerkrankung,the pre-existing illness
3470,die Personalversammlung,the Personalversammlungen personal collection
3471,der Nettopreis,the net price
3472,derartig,of its type
3473,die Kurzanleitung,the brief instruction
3474,das Volkshochschulprogramm,the evening classes programme
3475,die Zahlungsbedingung,the payment conditions
3476,der Eingriff,the intervention
3477,die Navigation,the navigation
3478,der Idiot,the idiot
3479,das Onlineportal,the online portal
3480,die Geborgenheit,the feeling of security
3481,fortan,from now on
3482,verallgemeinern,to generalise
3483,die Arbeitsvergütung,the remuneration for work carried out
3484,untereinander,among each other
3485,der Kindersitz,the children’s seat
3486,der VDA,the VDA
3487,umschulen,to retrain
3488,die Außenbeleuchtung,the external lighting
3489,die Atmosphäre,the atmosphere
3490,die Wartezeit,the waiting time
3491,das Flachbild,the bas-relief
3492,der Transport,the transport
3493,das Konzentrat,the concentrate
3494,versterben,to pass away
3495,aussagen,to state
3496,permanent,permanent
3497,das Wochenendseminar,the weekend seminar
3498,umsetzen,to implement
3499,verständnisvoll,understanding
3500,fundiert,substantiated
3501,das Mitglied,the member
3502,der Fahrersitz,the driver’s seat
3503,die Nahrungsaufnahme,the food intake
3504,der Gott,the god
3505,die Firmenkultur,the company culture
3506,die Verringerung,the reduction
3507,der Notfallsanitäter,the emergency paramedic
3508,einbehalten,to withhold
3509,die Arbeitsplatte,the work surface
3510,sich Mühe geben,to make an effort
3511,die Sitzung,the session
3512,unterscheiden,to differ
3513,aussterben,to go extinct
3514,die Facharztpraxis,the specialist medical practice
3515,die Lohnerhöhung,the pay increase
3516,überfordert,overwhelmed
3517,der Arbeitsbereich,the work area
3518,einen langen Atem haben,to have staying power
3519,erneuerbar,renewable
3520,trauen,to trust
3521,erscheinen,to appear
3522,die Fachübersetzung,the specialist translation
3523,das Fotoalbum,the photo album
3524,die Montageanleitung,the assembly instruction
3525,die Präsenz,the presence
3526,die Kirchensteuer,the church tax
3527,der Splitter,the splinter
3528,kontinuierlich,continually
3529,energieeffizient,energy-efficient
3530,der Berufstyp,the type of occupation
3531,abarbeiten,to work through
3532,spontan,spontaneous
3533,das Syndrom,the syndrome
3534,die SV,the social insurance
3535,auslegen,to interpret
3536,die Firmenphilosophie,the company philosophy
3537,die Vereinbarkeit,the compatibility
3538,der Tinnitus,the tinnitus
3539,der Herdumbauschrank,the cupboard enclosing oven
3540,die Arbeitsfläche,the worktop
3541,das Angebotsschreiben,the offer letter
3542,das Schriftstück,the written document
3543,das Gesundheitszentrum,the health centre
3544,konstruktiv,constructive
3545,zurückrufen,to call back
3546,der Minijob,the mini job
3547,die Visitenkarte,the business card
3548,die Verfolgung,the pursuit
3549,das Schmiermittel,the lubricating agent
3550,die Skepsis,the scepticism
3551,die Fahrzeugsicherheit,the vehicle safety
3552,die Baufirma,the construction company
3553,rausfahren,to drive out
3554,der Bildungsserver,the education server
3555,der Investor,the investor
3556,vertreten,to represent
3557,die Stärkung,the reinforcement
3558,herkömmlich,conventional
3559,genormt,standardised
3560,das Institut,the institute
3561,der Kundenrabatt,the customer discount
3562,die Rohrdämmung,the tubing insulation
3563,anlässlich,on the occasion of
3564,das Gelände,the grounds
3565,der Betreuungsplatz,the place in childcare
3566,ausladen,to unload
3567,die Klimatechnik,the air conditioning technology
3568,der Hochschulabschluss,the university degree
3569,im Lot sein,to be in balance
3570,aktualisieren,to update
3571,die Industrie und Handelskammer,the chamber of industry and commerce
3572,der Arbeitsunfall,the accident at work
3573,zielen,to target
3574,die Berufsbildungsreife,the vocational education certificate
3575,die Pension,the guesthouse
3576,die Unterrichtseinheit,the unit
3577,zudem,moreover
3578,die Männerdomäne,the man’s world
3579,die Teambesprechung,the team meeting
3580,die Front,the front
3581,das Notizbuch,the notepad
3582,cremeweiß,cream
3583,der Arbeitsprozess,the working process
3584,verfallen,to deteriorate
3585,das Kriterium,the criteria
3586,zertifiziert,certified
3587,die Rationalisierung,the rationalisation
3588,aufsteigen,to move up
3589,gelten,to apply
3590,die Planungsphase,the planning phase
3591,fleißig,hard-working
3592,jmdm. böse sein (ugs.),be angry with sb
3593,der Vorarbeiter,the foreman
3594,der Posteraufhänger,the poster hanger
3595,der Vorfall,the incident
3596,ungenau,inaccurate
3597,das Missverständnis,the misunderstanding
3598,verraten,to betray
3599,jeweilig,respective
3600,schildern,to portray
3601,die Förderung,the funding
3602,allgemeinbildend,of general educational value
3603,die Berufsmöglichkeit,the career opportunity
3604,der Anschlusskontakt,the connector contact
3605,der Arzthelfer,the doctor’s assistant
3606,umsehen,to look around
3607,das Jugendalter,the adolescence
3608,die Grundpflege,the basic care
3609,bündeln,to bundle
3610,der Schwerbehinderte,the severely disabled person
3611,der Sticker,the sticker
3612,ausführlich,in-depth
3613,das GPS,the GPS
3614,das Erwachsenenalter,the adulthood
3615,das Toilettenpapier,the toilet paper
3616,die MwSt,the VAT
3617,der Moderationskoffer,the presenter’s toolbox
3618,der Notfall,the emergency
3619,der Dauerzustand,the permanent state
3620,die Veränderung,the modification
3621,protokollieren,to take minutes
3622,die Zustimmung,the consent
3623,die Sozialleistung,the social benefit
3624,die Unzufriedenheit,the dissatisfaction
3625,die Mehrwertsteuer,the value added tax
3626,die Bezeichnung,the description
3627,die Konkurrenz,the competition
3628,die Administration,the administration
3629,die Einhaltung,the compliance
3630,die Mandel,the almond
3631,der Personalkaufmann,the human resource manager
3632,die Tastatur,the keyboard
3633,die Terminabstimmung,the arrangement of appointment
3634,erläutern,to clarify
3635,bezeichnen,to designate
3636,angemessen,appropriate
3637,anstellen,to employ
3638,die Vorgabe,the specification
3639,der Bau,the construction
3640,vorantreiben,to drive forward
3641,die Internetseite,the internet page
3642,das Sortiment,the assortment
3643,der Farbakzent,the touch of colour
3644,weiterführen,to continue with
3645,die Ratenzahlung,the payment in instalments
3646,die Besprechungsunterlagen,the meeting documents
3647,das Hauptmenü,the main menu
3648,global,global
3649,familienfreundlich,family-friendly
3650,zentral,central
3651,steuerlich,fiscal
3652,das Netz,the web
3653,wissenschaftlich,scientific
3654,das Bücherregal,the bookshelf
3655,die Verwaltungsaufgabe,the administrative task
3656,die Einteilung,the classification
3657,einmalig,one-time
3658,entspannt,relaxed
3659,der Bewegungsdrang,the urge to move
3660,der Geschäftsablauf,the course of business
3661,ambulant,outpatient
3662,der Wäschereiservice,the laundry service
3663,der Bürgermeister,the mayor
3664,die Maßnahme,the measure
3665,der Link,the link
3666,navigieren,to navigate
3667,das Reinigungsmittel,the cleaning agent
3668,das Vertriebsmeeting,the sales meeting
3669,netto,net
3670,das Zeitalter,the time period
3671,der Lebensstandard,the standard of living
3672,hinzufügen,to add
3673,schiefgehen,to go wrong
3674,die Mindmap,the mind map
3675,gewiss,certain
3676,der Vertriebsweg,the sales channel
3677,die Schriftform,the written form
3678,die Marke,the brand
3679,das Fachwissen,the expert knowledge
3680,das Ladegerät,the charger
3681,der Beweis,the evidence
3682,die Textilien,the textiles
3683,das Vorgehen,the approach
3684,arbeitslos,unemployed
3685,der Sprecher,the speaker
3686,die Ganztagsschule,the full-time school
3687,das Verkaufstalent,the sales talent
3688,die Bequemlichkeit,the comfort
3689,die Abdeckung,the coverage
3690,der Expertenbericht,the expert report
3691,volljährig,of age
3692,der Hängeeckschrank,the hanging corner cabinet
3693,die Quartalsaufstellung,the quarterly financial report
3694,die Notsituation,the emergency situation
3695,die Aufstockung,the accumulation of capital
3696,aufgeben,to give up
3697,die Küchenzeile,the kitchen unit
3698,durchlaufen,to go through
3699,dankbar,thankful
3700,der Blog,the blog
3701,der Dachboden,the attic
3702,die Routenberechnung,the route calculation
3703,die Artikelbezeichnung,the article description
3704,freiberuflich,freelance
3705,die Klausel,the clause
3706,die Analyse,the analysis
3707,unrealistisch,unrealistic
3708,der Fakt,the fact
3709,das Großraumbüro,the open-plan office
3710,der Anspruch,the claim
3711,erwerben,to gain
3712,der Notausgang,the emergency exit
3713,wiederfinden,to recover
3714,die Managerkrankheit,the executive burnout
3715,das Outsourcing,the outsourcing
3716,entladen,to discharge
3717,der Inhalt,the content
3718,der Großraum,the greater area
3719,die Technikerschule,the technical school
3720,das Fingerfood,the finger food
3721,der Nettoverdienst,the net earnings
3722,organisatorisch,organisational
3723,die Konfession,the confession
3724,erarbeiten,to work out
3725,das Verhältnis,the relationship
3726,auflegen,to hang up
3727,wagen,to dare
3728,die Funktion,the function
3729,benommen,dazed
3730,das Frühstücksbüfett,the breakfast buffet
3731,der Unterschrank,the lower cabinet
3732,die Bestnote,the highest mark
3733,durchmogeln,to muddle through
3734,digital,digital
3735,die Therme,the spa
3736,durchfahren,to pass through
3737,das Jahresende,the end of the year
3738,die Immobilienbranche,the real estate industry
3739,theoretisch,theoretical
3740,mangelnd,insufficient
3741,die Ladenöffnungszeit,the store opening hours
3742,der Arztbesuch,the visit to the doctor
3743,negativ,negative
3744,der Kundenservice,the customer service
3745,realistisch,realistic
3746,der Heizungsanschluss,the heating connection
3747,unwichtig,unimportant
3748,die Aktionswoche,the promotional week
3749,gängig,common
3750,wesentlich,significant
3751,der Schlitz,the slit
3752,das Darlehen,the loan
3753,intensiv,intensive
3754,spitz,sharp
3755,gestresst,stressed
3756,einholen,to gather
3757,ISO,ISO
3758,das Suchfeld,the search box
3759,die Garantie,the guarantee
3760,selbstbewusst,self-confident
3761,die Spätschicht,the late shift
3762,das Lächeln,the to smile
3763,Standardization),for Standardization)
3764,die Sicherheitsbestimmung,the safety regulation
3765,lehnen,to lean
3766,die Werbung,the advertisement
3767,aktivieren,to activate
3768,nichtselbstständig,not self-employed
3769,die Maschine,the machine
3770,überwinden,to overcome
3771,auswählen,to select
3772,freistellen,to make available
3773,ansprechbar,responsive
3774,sowie,just as
3775,ebenfalls,likewise
3776,l,the job outline
3777,das Notfallzentrum,the emergency centre
3778,das Nettogehalt,the net income
3779,das Bewerbungsgespräch,the job interview
3780,das Lammcarré,the lammcarré
3781,kurzfristig,short-term
3782,brutto,gross
3783,die Bundesagentur für Arbeit,the Federal Employment Agency
3784,die Persönlichkeit,the personality
3785,hinweisen,to point out
3786,der Zollstock,the folding ruler
3787,der Verkehrsunfall,the traffic accident
3788,die Onlinesuche,the online search
3789,die Festlegung,the determination
3790,fähig,able
3791,gegenstandslos,devoid of purpose
3792,die Angebotserstellung,the quote generation
3793,der Vorgesetzte,the superior
3794,werben,to advertise
3795,der Fernkurs,the distance learning course
3796,das QMS,the QMS
3797,montieren,to assemble
3798,der Fahrzeugbrief,the vehicle registration document
3799,das Budget,the budget
3800,die Zukunftsprognose,the forecast
3801,die Gartenterrasse,the garden patio
3802,klassisch,classic
3803,vertraglich,contractual
3804,das WLAN,the wifi
3805,der Bücherflohmarkt,the book flea market
3806,der Fluchtweg,the escape route
3807,das Stoffmuster,the fabric pattern
3808,die SIM-karte,the sim card
3809,der Journalist,the journalist
3810,unsicher,uncertain
3811,die Priorität,the priority
3812,die Einkaufsabteilung,the purchasing department
3813,der Versandhandel,the mail order business
3814,auspacken,to unpack
3815,niedrig,low
3816,der Pfeil,the arrow
3817,pädagogisch,pedagogical
3818,die Neuheit,the novelty
3819,die Presse,the press
3820,der Fahrdienst,the transport service
3821,zumal,particularly as
3822,die Kreisstadt,the district town
3823,ängstlich,anxious
3824,betreuen,to mentor
3825,die Sicht,the sight
3826,der Elektromarkt,the electrical store
3827,der Small Talk,the small talk
3828,die Sicherheitsfirma,the security firm
3829,die Berufsgruppe,the occupation group
3830,die Rettungskraft,the rescue team
3831,souverän,sovereign
3832,gelaunt,in a
3833,das Streitgespräch,the debate
3834,die Wunde,the wound
3835,erstellen,to create
3836,der Näher,the tailor
3837,die Steuerklasse,the tax bracket
3838,das Vergnügen,the pleasure
3839,das Feld,the field
3840,automatisieren,to automate
3841,beheben,to remedy
3842,das Mediendesign,the media design
3843,der Umstand,the circumstance
3844,die Dunstabzugshaube,the extractor hood
3845,der Export,the export
3846,der Spender,the donor
3847,die Unterstützung,the support
3848,der Magnet,the magnet
3849,der Fernunterricht,the distance learning
3850,signalisieren,to signal
3851,betrachten,to regard
3852,nützlich,useful
3853,der Unfallort,the accident scene
3854,fußläufig,within walking distance
3855,gestatten,to permit
3856,höchstens,at most
3857,berufsbezogen,career-related
3858,das Stellenportal,the online job portal
3859,das Vordach,the awning
3860,die Neueinstellung,the new appointment
3861,der Aspekt,the aspect
3862,dienstältere,senior
3863,der E-Book-Reader,the ebook reader
3864,die Routine,the routine
3865,das Mobiltelefon,the mobile telephone
3866,das Spiegelei,the fried egg
3867,die Sanitärfirma,the sanitary service company
3868,mittellang,mid-length
3869,frühestens,at the earliest
3870,die Gesamtsumme,the sum total
3871,die Feuerwehr,the fire brigade
3872,der Roboter,the robot
3873,die Baustelle,the construction site
3874,abräumen,to clear up
3875,auslagern,to outsource
3876,der Edelstahl,the stainless steel
3877,kritisieren,to criticise
3878,der Heimweg,the way home
3879,die Gutscheinverlosung,the raffle draw
3880,die Altenpflege,the care of the elderly
3881,das E-Learning,the e-learning
3882,beiderseits,on both sides
3883,die Sprachförderung,the language development
3884,weiterentwickeln,to further develop
3885,umkehren,to turn back
3886,ungeplant,unplanned
3887,der Weltkrieg,the world war
3888,die Flatrate,the flat rate
3889,das Resort,the resort
3890,die Anordnung,the layout
3891,das Argument,the argument
3892,die Quote,the quote
3893,die Kiste,the box
3894,die Verletzung,the injury
3895,die Anrechnung,the charges
3896,beispielsweise,for example
3897,das Silikon,the silicone
3898,das Computerzubehör,the computer accessories
3899,die Belastungssituation,the load situation
3900,der Marker,the marker
3901,perlmuttfarben,pearly
3902,der Lagerarbeiter,the warehouse worker
3903,solange,as long as
3904,kleinschrittig,in small steps
3905,der Druck,the pressure
3906,das Saftkonzentrat,the juice concentrate
3907,erfüllen,to fulfil
3908,fürchten,to fear
3909,der Burnout,the burnout
3910,der Handwerksberuf,the craftsman's trade
3911,das Waschbecken,the sink
3912,die Heizungstherme,the heater
3913,das Motivationsschreiben,the letter of motivation
